,degree,coeff name,coeff value,std error,CI lower,CI upper
149,30.0,$\beta$149,0.0,0.0,-0.0,0.0
150,30.0,$\beta$150,0.0,0.0,-0.0,0.0
151,30.0,$\beta$151,-0.0,0.0,-0.0,0.0
152,30.0,$\beta$152,-0.0,0.0,-0.0,0.0
153,30.0,$\beta$153,-0.0,0.0,-0.0,-0.0
154,30.0,$\beta$154,-0.0,0.0,-0.0,0.0
155,30.0,$\beta$155,0.0,0.0,-0.0,0.0
156,30.0,$\beta$156,-0.0,0.0,-0.0,0.0
157,30.0,$\beta$157,-0.0,0.0,-0.0,0.0
158,30.0,$\beta$158,0.0,0.0,-0.0,0.0
159,30.0,$\beta$159,0.0,0.0,-0.0,0.0
160,30.0,$\beta$160,0.0,0.0,0.0,0.0
161,30.0,$\beta$161,0.0,0.0,0.0,0.0
162,30.0,$\beta$162,0.0,0.0,-0.0,0.0
163,30.0,$\beta$163,0.0,0.0,-0.0,0.0
164,30.0,$\beta$164,-0.0,0.0,-0.0,0.0
165,30.0,$\beta$165,0.0,0.0,-0.0,0.0
166,30.0,$\beta$166,-0.0,0.0,-0.0,0.0
167,30.0,$\beta$167,0.0,0.0,-0.0,0.0
168,30.0,$\beta$168,0.0,0.0,-0.0,0.0
169,30.0,$\beta$169,-0.0,0.0,-0.0,0.0
170,30.0,$\beta$170,0.0,0.0,-0.0,0.0
171,30.0,$\beta$171,-0.0,0.0,-0.0,-0.0
172,30.0,$\beta$172,0.0,0.0,-0.0,0.0
173,30.0,$\beta$173,-0.0,0.0,-0.0,0.0
174,30.0,$\beta$174,0.0,0.0,-0.0,0.0
175,30.0,$\beta$175,0.0,0.0,-0.0,0.0
176,30.0,$\beta$176,-0.0,0.0,-0.0,0.0
177,30.0,$\beta$177,-0.0,0.0,-0.0,0.0
178,30.0,$\beta$178,-0.0,0.0,-0.0,0.0
179,30.0,$\beta$179,0.0,0.0,-0.0,0.0
180,30.0,$\beta$180,-0.0,0.0,-0.0,0.0
181,30.0,$\beta$181,0.0,0.0,-0.0,0.0
182,30.0,$\beta$182,0.0,0.0,-0.0,0.0
183,30.0,$\beta$183,-0.0,0.0,-0.0,0.0
184,30.0,$\beta$184,0.0,0.0,-0.0,0.0
185,30.0,$\beta$185,-0.0,0.0,-0.0,0.0
186,30.0,$\beta$186,0.0,0.0,-0.0,0.0
187,30.0,$\beta$187,0.0,0.0,-0.0,0.0
188,30.0,$\beta$188,0.0,0.0,-0.0,0.0
189,30.0,$\beta$189,0.0,0.0,-0.0,0.0
190,30.0,$\beta$190,0.0,0.0,0.0,0.0
191,30.0,$\beta$191,0.0,0.0,-0.0,0.0
192,30.0,$\beta$192,-0.0,0.0,-0.0,0.0
193,30.0,$\beta$193,-0.0,0.0,-0.0,0.0
194,30.0,$\beta$194,0.0,0.0,-0.0,0.0
195,30.0,$\beta$195,-0.0,0.0,-0.0,0.0
196,30.0,$\beta$196,-0.0,0.0,-0.0,-0.0
197,30.0,$\beta$197,-0.0,0.0,-0.0,0.0
198,30.0,$\beta$198,0.0,0.0,-0.0,0.0
199,30.0,$\beta$199,-0.0,0.0,-0.0,0.0
200,30.0,$\beta$200,0.0,0.0,-0.0,0.0
201,30.0,$\beta$201,-0.0,0.0,-0.0,0.0
202,30.0,$\beta$202,0.0,0.0,-0.0,0.0
203,30.0,$\beta$203,-0.0,0.0,-0.0,0.0
204,30.0,$\beta$204,-0.0,0.0,-0.0,0.0
205,30.0,$\beta$205,0.0,0.0,-0.0,0.0
206,30.0,$\beta$206,0.0,0.0,0.0,0.0
207,30.0,$\beta$207,0.0,0.0,-0.0,0.0
208,30.0,$\beta$208,0.0,0.0,-0.0,0.0
209,30.0,$\beta$209,-0.0,0.0,-0.0,0.0
210,30.0,$\beta$210,-0.0,0.0,-0.0,-0.0
211,30.0,$\beta$211,-0.0,0.0,-0.0,0.0
212,30.0,$\beta$212,-0.0,0.0,-0.0,0.0
213,30.0,$\beta$213,-0.0,0.0,-0.0,0.0
214,30.0,$\beta$214,-0.0,0.0,-0.0,0.0
215,30.0,$\beta$215,-0.0,0.0,-0.0,0.0
216,30.0,$\beta$216,0.0,0.0,-0.0,0.0
217,30.0,$\beta$217,-0.0,0.0,-0.0,0.0
218,30.0,$\beta$218,0.0,0.0,-0.0,0.0
219,30.0,$\beta$219,0.0,0.0,-0.0,0.0
220,30.0,$\beta$220,-0.0,0.0,-0.0,0.0
221,30.0,$\beta$221,-0.0,0.0,-0.0,0.0
222,30.0,$\beta$222,-0.0,0.0,-0.0,0.0
223,30.0,$\beta$223,-0.0,0.0,-0.0,0.0
224,30.0,$\beta$224,-0.0,0.0,-0.0,0.0
225,30.0,$\beta$225,-0.0,0.0,-0.0,0.0
226,30.0,$\beta$226,0.0,0.0,0.0,0.0
227,30.0,$\beta$227,-0.0,0.0,-0.0,0.0
228,30.0,$\beta$228,0.0,0.0,-0.0,0.0
229,30.0,$\beta$229,-0.0,0.0,-0.0,0.0
230,30.0,$\beta$230,0.0,0.0,-0.0,0.0
231,30.0,$\beta$231,0.0,0.0,0.0,0.0
232,30.0,$\beta$232,-0.0,0.0,-0.0,0.0
233,30.0,$\beta$233,-0.0,0.0,-0.0,0.0
234,30.0,$\beta$234,-0.0,0.0,-0.0,-0.0
235,30.0,$\beta$235,-0.0,0.0,-0.0,0.0
236,30.0,$\beta$236,0.0,0.0,-0.0,0.0
237,30.0,$\beta$237,-0.0,0.0,-0.0,0.0
238,30.0,$\beta$238,0.0,0.0,-0.0,0.0
239,30.0,$\beta$239,-0.0,0.0,-0.0,0.0
240,30.0,$\beta$240,0.0,0.0,-0.0,0.0
241,30.0,$\beta$241,0.0,0.0,-0.0,0.0
242,30.0,$\beta$242,-0.0,0.0,-0.0,0.0
243,30.0,$\beta$243,0.0,0.0,-0.0,0.0
244,30.0,$\beta$244,0.0,0.0,-0.0,0.0
245,30.0,$\beta$245,0.0,0.0,-0.0,0.0
246,30.0,$\beta$246,0.0,0.0,-0.0,0.0
247,30.0,$\beta$247,-0.0,0.0,-0.0,0.0
248,30.0,$\beta$248,0.0,0.0,-0.0,0.0
249,30.0,$\beta$249,-0.0,0.0,-0.0,0.0
250,30.0,$\beta$250,0.0,0.0,-0.0,0.0
251,30.0,$\beta$251,-0.0,0.0,-0.0,0.0
252,30.0,$\beta$252,-0.0,0.0,-0.0,0.0
253,30.0,$\beta$253,-0.0,0.0,-0.0,-0.0
254,30.0,$\beta$254,-0.0,0.0,-0.0,0.0
255,30.0,$\beta$255,0.0,0.0,-0.0,0.0
256,30.0,$\beta$256,0.0,0.0,-0.0,0.0
257,30.0,$\beta$257,0.0,0.0,-0.0,0.0
258,30.0,$\beta$258,-0.0,0.0,-0.0,0.0
259,30.0,$\beta$259,0.0,0.0,-0.0,0.0
260,30.0,$\beta$260,-0.0,0.0,-0.0,0.0
261,30.0,$\beta$261,0.0,0.0,-0.0,0.0
262,30.0,$\beta$262,-0.0,0.0,-0.0,0.0
263,30.0,$\beta$263,0.0,0.0,-0.0,0.0
264,30.0,$\beta$264,0.0,0.0,-0.0,0.0
265,30.0,$\beta$265,0.0,0.0,-0.0,0.0
266,30.0,$\beta$266,-0.0,0.0,-0.0,0.0
267,30.0,$\beta$267,0.0,0.0,-0.0,0.0
268,30.0,$\beta$268,0.0,0.0,-0.0,0.0
269,30.0,$\beta$269,0.0,0.0,-0.0,0.0
270,30.0,$\beta$270,0.0,0.0,-0.0,0.0
271,30.0,$\beta$271,0.0,0.0,0.0,0.0
272,30.0,$\beta$272,0.0,0.0,-0.0,0.0
273,30.0,$\beta$273,-0.0,0.0,-0.0,0.0
274,30.0,$\beta$274,0.0,0.0,-0.0,0.0
275,30.0,$\beta$275,-0.0,0.0,-0.0,0.0
276,30.0,$\beta$276,-0.0,0.0,-0.0,0.0
277,30.0,$\beta$277,-0.0,0.0,-0.0,0.0
278,30.0,$\beta$278,0.0,0.0,-0.0,0.0
279,30.0,$\beta$279,0.0,0.0,0.0,0.0
280,30.0,$\beta$280,0.0,0.0,-0.0,0.0
281,30.0,$\beta$281,0.0,0.0,-0.0,0.0
282,30.0,$\beta$282,0.0,0.0,-0.0,0.0
283,30.0,$\beta$283,-0.0,0.0,-0.0,0.0
284,30.0,$\beta$284,-0.0,0.0,-0.0,0.0
285,30.0,$\beta$285,0.0,0.0,-0.0,0.0
286,30.0,$\beta$286,-0.0,0.0,-0.0,0.0
287,30.0,$\beta$287,0.0,0.0,-0.0,0.0
288,30.0,$\beta$288,-0.0,0.0,-0.0,0.0
289,30.0,$\beta$289,-0.0,0.0,-0.0,0.0
290,30.0,$\beta$290,0.0,0.0,0.0,0.0
291,30.0,$\beta$291,-0.0,0.0,-0.0,0.0
292,30.0,$\beta$292,-0.0,0.0,-0.0,0.0
293,30.0,$\beta$293,0.0,0.0,-0.0,0.0
294,30.0,$\beta$294,-0.0,0.0,-0.0,0.0
295,30.0,$\beta$295,-0.0,0.0,-0.0,0.0
296,30.0,$\beta$296,-0.0,0.0,-0.0,0.0
297,30.0,$\beta$297,-0.0,0.0,-0.0,0.0
298,30.0,$\beta$298,-0.0,0.0,-0.0,0.0
299,30.0,$\beta$299,-0.0,0.0,-0.0,0.0
300,30.0,$\beta$300,-0.0,0.0,-0.0,0.0
301,30.0,$\beta$301,0.0,0.0,-0.0,0.0
302,30.0,$\beta$302,-0.0,0.0,-0.0,-0.0
303,30.0,$\beta$303,0.0,0.0,-0.0,0.0
304,30.0,$\beta$304,-0.0,0.0,-0.0,0.0
305,30.0,$\beta$305,0.0,0.0,-0.0,0.0
306,30.0,$\beta$306,-0.0,0.0,-0.0,0.0
307,30.0,$\beta$307,-0.0,0.0,-0.0,0.0
308,30.0,$\beta$308,-0.0,0.0,-0.0,0.0
309,30.0,$\beta$309,-0.0,0.0,-0.0,0.0
310,30.0,$\beta$310,0.0,0.0,-0.0,0.0
311,30.0,$\beta$311,0.0,0.0,-0.0,0.0
312,30.0,$\beta$312,0.0,0.0,-0.0,0.0
313,30.0,$\beta$313,0.0,0.0,-0.0,0.0
314,30.0,$\beta$314,-0.0,0.0,-0.0,0.0
315,30.0,$\beta$315,0.0,0.0,-0.0,0.0
316,30.0,$\beta$316,0.0,0.0,0.0,0.0
317,30.0,$\beta$317,0.0,0.0,-0.0,0.0
318,30.0,$\beta$318,0.0,0.0,-0.0,0.0
319,30.0,$\beta$319,0.0,0.0,-0.0,0.0
320,30.0,$\beta$320,-0.0,0.0,-0.0,0.0
321,30.0,$\beta$321,-0.0,0.0,-0.0,0.0
322,30.0,$\beta$322,-0.0,0.0,-0.0,0.0
323,30.0,$\beta$323,0.0,0.0,-0.0,0.0
324,30.0,$\beta$324,-0.0,0.0,-0.0,0.0
325,30.0,$\beta$325,0.0,0.0,0.0,0.0
326,30.0,$\beta$326,0.0,0.0,-0.0,0.0
327,30.0,$\beta$327,-0.0,0.0,-0.0,0.0
328,30.0,$\beta$328,-0.0,0.0,-0.0,0.0
329,30.0,$\beta$329,0.0,0.0,-0.0,0.0
330,30.0,$\beta$330,-0.0,0.0,-0.0,0.0
331,30.0,$\beta$331,0.0,0.0,-0.0,0.0
332,30.0,$\beta$332,0.0,0.0,-0.0,0.0
333,30.0,$\beta$333,0.0,0.0,-0.0,0.0
334,30.0,$\beta$334,0.0,0.0,-0.0,0.0
335,30.0,$\beta$335,-0.0,0.0,-0.0,0.0
336,30.0,$\beta$336,0.0,0.0,-0.0,0.0
337,30.0,$\beta$337,0.0,0.0,-0.0,0.0
338,30.0,$\beta$338,-0.0,0.0,-0.0,0.0
339,30.0,$\beta$339,0.0,0.0,-0.0,0.0
340,30.0,$\beta$340,-0.0,0.0,-0.0,0.0
341,30.0,$\beta$341,0.0,0.0,-0.0,0.0
342,30.0,$\beta$342,0.0,0.0,-0.0,0.0
343,30.0,$\beta$343,0.0,0.0,-0.0,0.0
344,30.0,$\beta$344,0.0,0.0,-0.0,0.0
345,30.0,$\beta$345,0.0,0.0,-0.0,0.0
346,30.0,$\beta$346,0.0,0.0,-0.0,0.0
347,30.0,$\beta$347,-0.0,0.0,-0.0,0.0
348,30.0,$\beta$348,0.0,0.0,-0.0,0.0
349,30.0,$\beta$349,0.0,0.0,-0.0,0.0
350,30.0,$\beta$350,0.0,0.0,-0.0,0.0
351,30.0,$\beta$351,0.0,0.0,0.0,0.0
352,30.0,$\beta$352,0.0,0.0,-0.0,0.0
353,30.0,$\beta$353,-0.0,0.0,-0.0,0.0
354,30.0,$\beta$354,0.0,0.0,-0.0,0.0
355,30.0,$\beta$355,-0.0,0.0,-0.0,0.0
356,30.0,$\beta$356,-0.0,0.0,-0.0,0.0
357,30.0,$\beta$357,0.0,0.0,-0.0,0.0
358,30.0,$\beta$358,-0.0,0.0,-0.0,-0.0
359,30.0,$\beta$359,0.0,0.0,-0.0,0.0
360,30.0,$\beta$360,0.0,0.0,-0.0,0.0
361,30.0,$\beta$361,0.0,0.0,-0.0,0.0
362,30.0,$\beta$362,-0.0,0.0,-0.0,0.0
363,30.0,$\beta$363,0.0,0.0,-0.0,0.0
364,30.0,$\beta$364,0.0,0.0,-0.0,0.0
365,30.0,$\beta$365,-0.0,0.0,-0.0,0.0
366,30.0,$\beta$366,0.0,0.0,-0.0,0.0
367,30.0,$\beta$367,0.0,0.0,-0.0,0.0
368,30.0,$\beta$368,0.0,0.0,-0.0,0.0
369,30.0,$\beta$369,0.0,0.0,-0.0,0.0
370,30.0,$\beta$370,-0.0,0.0,-0.0,0.0
371,30.0,$\beta$371,0.0,0.0,-0.0,0.0
372,30.0,$\beta$372,0.0,0.0,-0.0,0.0
373,30.0,$\beta$373,0.0,0.0,-0.0,0.0
374,30.0,$\beta$374,-0.0,0.0,-0.0,0.0
375,30.0,$\beta$375,-0.0,0.0,-0.0,0.0
376,30.0,$\beta$376,-0.0,0.0,-0.0,0.0
377,30.0,$\beta$377,-0.0,0.0,-0.0,0.0
378,30.0,$\beta$378,0.0,0.0,0.0,0.0
379,30.0,$\beta$379,-0.0,0.0,-0.0,0.0
380,30.0,$\beta$380,0.0,0.0,-0.0,0.0
381,30.0,$\beta$381,-0.0,0.0,-0.0,0.0
382,30.0,$\beta$382,0.0,0.0,-0.0,0.0
383,30.0,$\beta$383,-0.0,0.0,-0.0,0.0
384,30.0,$\beta$384,-0.0,0.0,-0.0,0.0
385,30.0,$\beta$385,0.0,0.0,-0.0,0.0
386,30.0,$\beta$386,0.0,0.0,-0.0,0.0
387,30.0,$\beta$387,-0.0,0.0,-0.0,0.0
388,30.0,$\beta$388,0.0,0.0,-0.0,0.0
389,30.0,$\beta$389,0.0,0.0,-0.0,0.0
390,30.0,$\beta$390,-0.0,0.0,-0.0,0.0
391,30.0,$\beta$391,-0.0,0.0,-0.0,0.0
392,30.0,$\beta$392,-0.0,0.0,-0.0,0.0
393,30.0,$\beta$393,0.0,0.0,-0.0,0.0
394,30.0,$\beta$394,0.0,0.0,0.0,0.0
395,30.0,$\beta$395,0.0,0.0,-0.0,0.0
396,30.0,$\beta$396,-0.0,0.0,-0.0,0.0
397,30.0,$\beta$397,-0.0,0.0,-0.0,0.0
398,30.0,$\beta$398,0.0,0.0,0.0,0.0
399,30.0,$\beta$399,0.0,0.0,-0.0,0.0
400,30.0,$\beta$400,-0.0,0.0,-0.0,0.0
401,30.0,$\beta$401,0.0,0.0,-0.0,0.0
402,30.0,$\beta$402,0.0,0.0,-0.0,0.0
403,30.0,$\beta$403,0.0,0.0,-0.0,0.0
404,30.0,$\beta$404,-0.0,0.0,-0.0,0.0
405,30.0,$\beta$405,0.0,0.0,-0.0,0.0
406,30.0,$\beta$406,0.0,0.0,0.0,0.0
407,30.0,$\beta$407,-0.0,0.0,-0.0,0.0
408,30.0,$\beta$408,0.0,0.0,-0.0,0.0
409,30.0,$\beta$409,-0.0,0.0,-0.0,0.0
410,30.0,$\beta$410,0.0,0.0,-0.0,0.0
411,30.0,$\beta$411,-0.0,0.0,-0.0,0.0
412,30.0,$\beta$412,0.0,0.0,-0.0,0.0
413,30.0,$\beta$413,-0.0,0.0,-0.0,0.0
414,30.0,$\beta$414,0.0,0.0,-0.0,0.0
415,30.0,$\beta$415,-0.0,0.0,-0.0,0.0
416,30.0,$\beta$416,-0.0,0.0,-0.0,0.0
417,30.0,$\beta$417,0.0,0.0,-0.0,0.0
418,30.0,$\beta$418,0.0,0.0,-0.0,0.0
419,30.0,$\beta$419,0.0,0.0,-0.0,0.0
420,30.0,$\beta$420,-0.0,0.0,-0.0,0.0
421,30.0,$\beta$421,-0.0,0.0,-0.0,0.0
422,30.0,$\beta$422,-0.0,0.0,-0.0,0.0
423,30.0,$\beta$423,0.0,0.0,-0.0,0.0
424,30.0,$\beta$424,-0.0,0.0,-0.0,0.0
425,30.0,$\beta$425,-0.0,0.0,-0.0,0.0
426,30.0,$\beta$426,0.0,0.0,-0.0,0.0
427,30.0,$\beta$427,-0.0,0.0,-0.0,0.0
428,30.0,$\beta$428,0.0,0.0,-0.0,0.0
429,30.0,$\beta$429,0.0,0.0,-0.0,0.0
430,30.0,$\beta$430,0.0,0.0,-0.0,0.0
431,30.0,$\beta$431,0.0,0.0,-0.0,0.0
432,30.0,$\beta$432,-0.0,0.0,-0.0,0.0
433,30.0,$\beta$433,0.0,0.0,-0.0,0.0
434,30.0,$\beta$434,0.0,0.0,0.0,0.0
435,30.0,$\beta$435,0.0,0.0,-0.0,0.0
436,30.0,$\beta$436,0.0,0.0,-0.0,0.0
437,30.0,$\beta$437,-0.0,0.0,-0.0,0.0
438,30.0,$\beta$438,0.0,0.0,-0.0,0.0
439,30.0,$\beta$439,-0.0,0.0,-0.0,0.0
440,30.0,$\beta$440,-0.0,0.0,-0.0,0.0
441,30.0,$\beta$441,0.0,0.0,-0.0,0.0
442,30.0,$\beta$442,0.0,0.0,-0.0,0.0
443,30.0,$\beta$443,0.0,0.0,-0.0,0.0
444,30.0,$\beta$444,-0.0,0.0,-0.0,0.0
445,30.0,$\beta$445,0.0,0.0,-0.0,0.0
446,30.0,$\beta$446,0.0,0.0,-0.0,0.0
447,30.0,$\beta$447,-0.0,0.0,-0.0,0.0
448,30.0,$\beta$448,-0.0,0.0,-0.0,0.0
449,30.0,$\beta$449,0.0,0.0,0.0,0.0
450,30.0,$\beta$450,-0.0,0.0,-0.0,0.0
451,30.0,$\beta$451,-0.0,0.0,-0.0,0.0
452,30.0,$\beta$452,-0.0,0.0,-0.0,0.0
453,30.0,$\beta$453,0.0,0.0,-0.0,0.0
454,30.0,$\beta$454,0.0,0.0,0.0,0.0
455,30.0,$\beta$455,0.0,0.0,-0.0,0.0
